Screen Name,Statuses,Followers,Friends,Philanthropic Impact Score,Mentioned Key Words,Twitter Score,Impact Indicator,Profile,Description,Tags Mentioned,Users Mentioned,prediction
UNICAnkara,3053,2361,125,31.722058168264727,False,36.49361586,False,https://pbs.twimg.com/profile_images/589560378218180608/so6tQf-Y_normal.png,Birleşmiş Milletler Enformasyon Merkezi (UNIC) Ankara resmi Twitter hesabı,None,None,Not 😐
GeorgiaGeneva,1855,1901,545,31.718018598805305,False,26.30512656,False,https://pbs.twimg.com/profile_images/735704147882708992/00fEwg52_normal.jpg,"Permanent Mission of Georgia to the UN Office and other international organizations in Geneva საქართველოს მუდმივი წარმომადგენლობა, ჟენევა",None,None,Not 😐
backspace,2589,1307,593,31.717193825069117,False,23.65804927,False,https://pbs.twimg.com/profile_images/579426578339233792/sxiTYrxf_normal.jpg,"Design, code, human rights.",None,None,Not 😐
mattrogerstx,1571,1236,85,31.688507768788476,False,35.81386284,False,https://pbs.twimg.com/profile_images/680957272080580609/xerrj8gE_normal.jpg,Sales & Marketing at Microsoft,None,None,Not 😐
abbiejung,91,369,308,31.678227629073973,False,15.377436059999999,False,https://pbs.twimg.com/profile_images/2345143463/euxgaedilaankcdvq5yk_normal.jpeg,stargazer l nomad l  ppl champion l healthy foodie,None,None,Not 😐
Moore_Darnell,16172,12648,4147,31.676753395467372,False,22.93107225,False,https://pbs.twimg.com/profile_images/736544765924282368/rorMyx0d_normal.jpg,"Senior Editor/Correspondent @MicNews | Host of The Movement | Co-Managing Editor, The Feminist Wire | | Brooklynite | https://t.co/ukaE1U1SgE",None,MicNews,Not 😐
ACORE,14587,11863,1644,31.665433423952035,False,32.06032959,False,https://pbs.twimg.com/profile_images/2873993921/4af4439bbc89da07e964c186cc5b5594_normal.jpeg,"The American Council On Renewable Energy (ACORE) unites business, policy and finance to accelerate the transition to a renewable energy economy.",None,None,Not 😐
dbiemesderfer,1013,683,449,31.650052477732988,True,20.30431021,False,https://pbs.twimg.com/profile_images/694526806628655105/uN5EqZJK_normal.jpg,"President & CEO of @givingforum, the largest network serving philanthropy in America. Opinions expressed are my own.",None,givingforum,Not 😐
NarricAFTA,1216,1494,554,31.629208950903465,False,23.304705170000002,False,https://pbs.twimg.com/profile_images/2407586340/image_normal.jpg,Vice President of Government Affairs & Arts Education  Americans for the Arts #ArtsAdvoc #ArtsEd,"ArtsAdvoc, ArtsEd",None,Not 😐
cpppatusc,733,802,591,31.62404865027118,True,16.50336993,False,https://pbs.twimg.com/profile_images/3056737964/e282c785c2540f2d410b531cc1b885cd_normal.jpeg,The Center on Philanthropy and Public Policy promotes more effective philanthropy and strengthens the nonprofit sector through research and convening.,None,None,Not 😐
TennilleAmor,7424,6370,1219,31.609322082124162,False,29.69562614,False,https://pbs.twimg.com/profile_images/706815082605486080/WtfmXuQH_normal.jpg,#Singer #SongWriter #Actor #Activist #Planet5050 #Champion @UNWOMEN4Youth in support of @UN_Women Co-Founder #EPIC #AMORMovement #Trini #IamaGirl,"Singer, SongWriter, Actor, Activist, Planet5050, Champion, EPIC, AMORMovement, Trini, IamaGirl","UNWOMEN4Youth, UN_Women",Not 😐
raymadoff,140,303,152,31.60225211925532,True,20.48086969,False,https://pbs.twimg.com/profile_images/754969018/mbernardin_010610_6398-twitter_size_normal.jpg,I teach law at Boston College Law School and am the co-founder and director of the Forum on Philanthropy and the Public Good.,None,None,Not 😐
SRSGVAC,1854,2603,1011,31.572220464455018,False,23.384114600000004,False,https://pbs.twimg.com/profile_images/654360023175266306/YFVgilVB_normal.jpg,@UN acting as independent global advocate for prevention/elimination of all forms of violence against children https://t.co/p0Mi1xlt,None,UN,Not 😐
IJM,28998,162955,92746,31.571015267608637,False,21.49194435,False,https://pbs.twimg.com/profile_images/748857992376905728/G5LbCPOj_normal.jpg,Protecting the poor from violence to #endslavery. URGENT UPDATE: we need your help to call for Justice in Kenya. Please sign & share at https://t.co/o0xyKa9nlN.,endslavery,None,Not 😐
ericpliu,9008,6732,198,31.5694479105106,False,37.2296091,False,https://pbs.twimg.com/profile_images/1134167060/eric_liu_headshots_22_normal.jpg,"CEO @CitizenUniv, ED @AspenCitizen. Author (Chinaman's Chance, Gardens of Democracy, True Patriot, Guiding Lights, Accidental Asian). @TheAtlantic @CNNOpinion",None,"CitizenUniv, AspenCitizen, TheAtlantic, CNNOpinion",Not 😐
ravikarkara,55607,14878,1551,31.563555599932897,True,31.29859016,True,https://pbs.twimg.com/profile_images/691105878536294400/8Z2CM-G9_normal.jpg,Sr. #Strategic #Adviser #Partnership to Assistant Secretary-Gen/Deputy ED @UN_Women #Planet5050 #Youth #Gender #Accountability #SDGs #BigData #High5✋ #SDG5,"Strategic, Adviser, Partnership, Planet5050, Youth, Gender, Accountability, SDGs, BigData, High5, SDG5",UN_Women,Not 😐
LionJoePreston,1147,1435,453,31.556014176376234,False,26.61345619,False,https://pbs.twimg.com/profile_images/486861764466728960/YPvURddn_normal.jpeg,Joseph Preston is a Past International President and LCIF Chairperson of @LionsClubs International #StrengthenThePride #WeServe,"StrengthenThePride, WeServe",LionsClubs,Not 😐
CRINwire,8808,9253,2831,31.551372126772332,True,25.41726592,False,https://pbs.twimg.com/profile_images/3754296817/714165f6fb804561ac2eec6ba183c113_normal.jpeg,"CRIN is a global research, policy and advocacy organisation. We believe in rights, not charity, for children. Español: @crin_es  |  Français: @crin_fr",None,"crin_es, crin_fr",Not 😐
WSISprocess,3865,3457,586,31.549926949407382,True,31.561368039999998,False,https://pbs.twimg.com/profile_images/547327213830287360/SIrG8OtS_normal.png,"WSIS process consists of information on: WSIS Forum; WSIS Stocktaking; WSIS Prizes, Linkages between WSIS and SDGs, Partnerships; UNGIS",None,None,Not 😐
agediscriminfo,1517,2116,745,31.541795774017306,False,25.46041945,False,https://pbs.twimg.com/profile_images/1317190605/22bf48f6-a9c6-409a-9adb-969c4fd3a86a_normal.png,https://t.co/62eaAAXbHw is a one-stop resource for those interested in age discrimination. Tweets often about #ukemplaw. From @LewisSilkin/@employmentls.,ukemplaw,"LewisSilkin, employmentls",Not 😐
ulrichboser,4355,2601,593,31.51399691033815,False,25.694734750000002,False,https://pbs.twimg.com/profile_images/725779509249757188/uoYqaMGN_normal.jpg,"Write abt social issues, education, crime, etc. Fellow at @amprog. Author of The Gardner Heist (2009), The Leap (Sept 2014), Learning to Learning (Forthcoming)",None,amprog,Not 😐
PennCSA,147,257,106,31.511990908872622,False,23.8377047,False,https://pbs.twimg.com/profile_images/397720981/small_normal.jpg,The Chinese Students' Association at the University of Pennsylvania,None,None,Not 😐
jackleslie,798,1846,860,31.49901910770088,False,22.77631712,False,https://pbs.twimg.com/profile_images/638447723193110530/WwcEzB4t_normal.jpg,Chairman of Weber Shandwick,None,None,Not 😐
Kazakh_Mission,291,258,98,31.454344704250648,False,21.31287876,False,https://pbs.twimg.com/profile_images/677538561860616192/y0ZQe8l6_normal.jpg,,None,None,Not 😐
UNWomen_MetroNY,1777,2610,1026,31.449954302917423,False,23.457639800000003,False,https://pbs.twimg.com/profile_images/827808826/say_no_logo_normal.jpg,The OFFICIAL Metro NY Chapter of the US National Committee for UN Women. Join our chapter and stand for gender equality: http://t.co/lx8cdnL7io.,None,None,Not 😐
HIV_ATLAS,590,5230,2861,31.4420213358926,False,24.10953303,False,https://pbs.twimg.com/profile_images/1061127312/hivatlas-logo_normal.png,"#SocialMedia & #mHealth initiative for #HIV, #Tuberculosis and #Malaria. Serving Positively Proud People! Posts by Editor;  Jagdish Harsh","SocialMedia, mHealth, HIV, Tuberculosis, Malaria",None,Not 😐
harbrinder,69,153,78,31.436199804136848,False,20.207240040000002,False,https://pbs.twimg.com/profile_images/492400661112160256/Jw-yoHRR_normal.jpeg,Cisco CSR; The Network Effect is the Game Changer; Collaboration for Social Benefit,None,None,Not 😐
dhidalgo65,23836,4693,1442,31.430039438903425,False,32.79964709,False,https://pbs.twimg.com/profile_images/743211785545625600/txkRtEdB_normal.png,"Investigador y practicante de la Movilidad Sostenible -Sustainable Mobility researcher and practitioner, member of @WRICities
https://t.co/NyDqNfOAH4",None,WRICities,Not 😐
SankalpForum,9839,6820,819,31.418456657546518,False,30.784756050000002,False,https://pbs.twimg.com/profile_images/664145935832850432/9c2SKHPp_normal.jpg,"Convening global inclusive development dialogues with entrepreneurs, impact investors, corporates & governments. An initiative of @Intellecaptweet.",None,Intellecaptweet,Not 😐
KanhemaPhoto,7094,5980,4535,31.386499919327804,False,18.42003911,False,https://pbs.twimg.com/profile_images/720150294995144704/kEMexPLw_normal.jpg,Producer @AJPlus | Investigative Reporter | Documentary https://t.co/tEVyaFxsZq | Data https://t.co/wbxDLWvIQ1 | #DataSecurity PGP https://t.co/Sq4kawvgeV,DataSecurity,AJPlus,Not 😐
diaviv,1389,1714,550,31.382004748968022,False,26.08333519,False,https://pbs.twimg.com/profile_images/656819025373196288/QzHtmPJx_normal.jpg,"CEO of Feeding America, the nation’s leading domestic hunger-relief organization. Opinions are my own.",None,None,Not 😐
WOWPS2016,3680,1204,588,31.360770945665532,False,28.195897419999998,False,https://pbs.twimg.com/profile_images/630573373303717888/3JLMOu1F_normal.jpg,Women of the World Poetry Slam | March 2016 #Brooklyn #NYC | https://t.co/1bpY6ble1f | Flickr https://t.co/wAPJcR7m0y,"Brooklyn, NYC",None,Not 😐
TidesCanada,4365,5410,1799,31.34383447402534,False,25.41056758,False,https://pbs.twimg.com/profile_images/648879447974645760/b0HuBk9S_normal.jpg,"Uncommon solutions. Common good. Dedicated to a healthy environment, social equity, and economic prosperity for all Canadians.",None,None,Not 😐
TmrrwPartners,746,1032,461,31.329283155514137,False,20.3307755,False,https://pbs.twimg.com/profile_images/1453626805/Tomorrow_Logo_square_blue_normal.jpg,"We partner with blue chips, start-ups, NGOs and civic institutions to create the future of their brands and innovations and realize new opportunities for impact",None,None,Not 😐
PhilSDGs,1159,1743,1162,31.329099003706283,True,15.071747530000001,False,https://pbs.twimg.com/profile_images/645964230429134848/UiYhP1L2_normal.jpg,"Connecting foundations and philanthropists with information and networks to facilitate partnerships with Govt, CSO, the UN & peers #SDGs  #philanthropy","SDGs, philanthropy",None,Not 😐
JHARTFOUND,5180,5362,1613,31.323535566813305,True,25.48326986,False,https://pbs.twimg.com/profile_images/443973801/n108070747107_1554_normal.jpg,"The John A. Hartford Foundation, based in New York City, is a private, nonpartisan philanthropy dedicated to improving the care of older adults.",None,None,Not 😐
CIPEglobal,5480,4614,651,31.309211027693095,False,32.31494923,False,https://pbs.twimg.com/profile_images/487600334026444800/xcIROPW-_normal.png,The Center for International Private Enterprise (CIPE) strengthens democracy around the globe through private enterprise and market-oriented reform.,None,None,Not 😐
FundingChange,853,1120,393,31.30588392599431,True,24.87128175,False,https://pbs.twimg.com/profile_images/1157234682/Jason_Franklin_-_9.10.10_-_close_crop_twitter_normal.jpg,"Philanthropist, activist, educator - W.K. Kellogg Community Philanthropy Chair at the Johnson Center for Philanthropy",None,None,Not 😐
SamburuGirlsFDN,1263,1214,399,31.29763257582901,True,23.52301524,False,https://pbs.twimg.com/profile_images/497317093587828736/R7Im2skh_normal.jpeg,"A foundation that rescues girls from harmful cultural practices like FGM,Beading,early forced marriages providing safety, & education for them.",None,None,Not 😐
ChildSafe_Intl,2605,1857,336,31.269030695293992,False,28.106615610000002,False,https://pbs.twimg.com/profile_images/730334971747950592/uv9fPTg5_normal.jpg,ChildSafe is a global movement protecting children and youth around the world.,None,None,Not 😐
p2173,27576,16070,2990,31.253752221193754,True,26.77042843,False,https://pbs.twimg.com/profile_images/735909903160758272/b9qzkMwA_normal.jpg,Philanthropy wonk (avatar photo Keith Ladzinski),None,None,Not 😐
AgeUKWarks,1070,1381,563,31.25159001030702,False,21.67544358,False,https://pbs.twimg.com/profile_images/2411626885/zjdvt2fschu543viev62_normal.jpeg,Bringing choice and independence to life after 50,None,None,Not 😐
OBSilence,12438,8107,26,31.23948552822908,False,35.93872462,False,https://pbs.twimg.com/profile_images/540925801705660416/FgP6kcuv_normal.png,We're a nonprofit organization leading a global movement for peace & justice in Sudan. Join us.,None,None,Not 😐
jdlasica,25614,35330,12901,31.226599192345518,False,24.45759526,False,https://pbs.twimg.com/profile_images/378800000386179917/1e4395795d7c9c9c091c438e340e053a_normal.jpeg,"Entrepreneur | Cruiseable founder | Strategist, author, speaker, journalist, photographer, former Engadget columnist | Founded http://t.co/12wGYB6WjG",None,None,Not 😐
SBPacific,281,449,177,31.21760239233421,False,24.0632127,False,https://pbs.twimg.com/profile_images/386661850/sbpacific_normal.gif,Your local sustainable community development bank. Member FDIC.,None,None,Not 😐
kellyrigg,12134,8818,383,31.18920307764832,False,35.66974938,False,https://pbs.twimg.com/profile_images/378800000706192779/ead36793c085ea93411980ec5edf9cfb_normal.jpeg,"Director Varda Group, campaigns and communications. Former Exec Dir at http://t.co/1j5YsAcr0Q, former Greenpeace director, 30+ years running campaigns",None,None,Not 😐
jocelynharmon,3539,4081,1275,31.187132449128352,True,25.82866126,False,https://pbs.twimg.com/profile_images/378800000265134762/adc2159958f1748399f6c43aa5be1ce8_normal.jpeg,Chief Philanthropy Officer at CFED. We are closing the wealth gap in the U.S. and helping ALL families achieve their financial dreams!  Opinions are my own.,None,None,Not 😐
AstraeaUpdates,2704,3939,1909,31.186055798828715,True,18.97534759,False,https://pbs.twimg.com/profile_images/527892720006610944/A9g78IPw_normal.jpeg,"#LGBTQI foundation for racial, economic, social & gender justice globally.  Join us and #fuelthemvmt.","LGBTQI, fuelthemvmt",None,Not 😐
JosephineKulea,4849,3450,973,31.18197991163442,True,24.04431998,False,https://pbs.twimg.com/profile_images/674931224503275520/ig-UICcc_normal.jpg,"AU youth Hero 2015,YALI MWF 2014,UN person of year 2013,COVAW champion 13/Founder Samburu Girls Foundation/Child Rights Activist,HSC 2012,unsung hero 2011",None,None,Not 😐
FundacionAlpina,912,1040,322,31.155396507675583,True,25.87383643,False,https://pbs.twimg.com/profile_images/378800000139090618/8138342e824eb0940ce7b1f2dec180cc_normal.jpeg,Cuenta oficial de la Fundación Alpina. Trabajamos por mejorar la Seguridad Alimentaria y Nutricional (SAN) generando y transfiriendo conocimiento.,None,None,Not 😐
ICFJKnight,10321,8141,848,31.151541416904426,False,33.45544352,False,https://pbs.twimg.com/profile_images/658638897946083328/MD1Vb9q4_normal.jpg,The Knight International Journalism Fellowships instill news innovation & engage citizens to improve lives worldwide.,None,None,Not 😐
TheSEEPNetwork,7054,5719,814,31.1355051932593,False,31.59959536,False,https://pbs.twimg.com/profile_images/738020988386873344/kEK23VUx_normal.jpg,"Promoting Inclusive Markets & Financial Systems. Follow for latest thoughts, events, inspiration in #enterprisedevelopment #FinancialInclusion  & #microfinance","enterprisedevelopment, FinancialInclusion, microfinance",None,Not 😐
UNSCOL,1479,1185,123,31.10708799780138,False,33.7343058,False,https://pbs.twimg.com/profile_images/521964224545705984/BdJIu84W_normal.jpeg,Office of the United Nations Special Coordinator for Lebanon (UNSCOL),None,None,Not 😐
FundacionLuker,794,627,84,31.099599225829976,False,31.690403560000004,False,https://pbs.twimg.com/profile_images/717115209501057024/a_EgrKb9_normal.jpg,,None,None,Not 😐
devaujla,2553,2826,987,31.088035695805456,False,23.42363049,False,https://pbs.twimg.com/profile_images/477499063282049024/7I0Q9Hdu_normal.jpeg,I recruit for and advise companies that do good as CEO of Catalog. Co-author of Making Good and founded the nonprofit design studio DreamNow in 2003.,None,None,Not 😐
UNFPA_SOMALIA,2389,3562,1581,31.07911639931778,False,20.804010350000002,False,https://pbs.twimg.com/profile_images/729575057425465344/KWeF4NfR_normal.jpg,"UNFPA is an international development agency that promotes the right of every woman, man and child to enjoy a life of health and equal opportunity.",None,None,Not 😐
CalReLeaf,2968,1406,463,31.05888900707512,False,24.48432612,False,https://pbs.twimg.com/profile_images/1116580861/ReLeaf_Twitter_Logo_normal.jpg,"California ReLeaf works to empower grassroots efforts and build partnerships that preserve, protect, and enhance California’s urban and community forests.",None,None,Not 😐
unwomenEval,1970,3368,2119,31.046071752369503,False,15.36092702,False,https://pbs.twimg.com/profile_images/676427644678770688/lEdk_dfK_normal.png,The Independent Evaluation Office of @UN_Women evaluating programmes & policies. We promote gender-responsive evaluation at the #UN & beyond for #genderequality,"UN, genderequality",UN_Women,Not 😐
ndeychak,23,39,16,31.043856649290923,True,23.751494740000002,False,https://pbs.twimg.com/profile_images/1856591415/image_normal.jpg,Civil Society program officer at CS Mott Foundation,None,None,Not 😐
zeyadkhan,415,1610,975,31.041226337910537,False,18.37821949,False,https://pbs.twimg.com/profile_images/661062263898411012/6I7KItlh_normal.jpg,"Journalist/Online Producer at Reuters India. Likes making short films, is an avid quizzer, a voracious reader, traveler, movie buff and comic book aficionado.",None,None,Not 😐
emeka_okafor,16255,10900,443,31.038538709565085,False,34.311617150000004,False,https://pbs.twimg.com/profile_images/1733151657/Emeka_icon_new_normal.gif,"Founder Enterprise Curators,Co-Founder TED Fellows,Co-Founder Maker Faire Africa.https://t.co/gonSVQViUE  https://t.co/m6VRGBcziV",None,None,Not 😐
solomonbrett,997,1790,787,31.03571048831512,False,22.293263500000002,False,https://pbs.twimg.com/profile_images/593072508582113280/lmdUkJ7v_normal.jpg,"Executive Director, @accessnow, @rightscon",None,"accessnow, rightscon",Not 😐
roberta_uno,416,796,591,31.01980783614667,False,14.40172857,False,https://pbs.twimg.com/profile_images/486961580383694848/o0YaSinW_normal.jpeg,"Director, Arts in a Changing America, theater director and writer",None,None,Not 😐
ICTYnews,10896,8182,388,31.014027994497994,False,35.99629006,False,https://pbs.twimg.com/profile_images/1512521141/TwitterLogoLeslie_normal.jpg,The official Twitter account of the International Criminal Tribunal for the former Yugoslavia.,None,None,Not 😐
philipashlock,3504,3564,1096,31.01129635407533,False,24.85912184,False,https://pbs.twimg.com/profile_images/2533744971/kn57jvmqrjz408xwg1hi_normal.jpeg,"Digital civic infrastructure & open gov't. Architect @usdatagov. Co-founder @Open311, @ProjectMyUSA, @cfaCommons, @CivicAgency. Views c/o objective reality ;)",None,"usdatagov, Open311, ProjectMyUSA, cfaCommons, CivicAgency",Not 😐
NPCthinks,20134,16403,2033,30.992722484383656,True,32.72758732,False,https://pbs.twimg.com/profile_images/2720983504/3ba2b59a70c5518a9965026a0f3a8e0c_normal.jpeg,"Think tank+consultancy for the #charity sector—helping charities & funders achieve the greatest #impact through practical advice, analysis & innovative thinking","charity, impact",None,Not 😐
Dompet_Dhuafa,142951,113398,10135,30.986799396640425,False,34.406443880000005,False,https://pbs.twimg.com/profile_images/663620116672712704/4kEgQHt5_normal.jpg,#Zakatnesia #Infak #Wakaf #Fidyah | Call Centre (021) 741 6050 | Layanan Jemput Zakat 0813 1684 7002 |,"Zakatnesia, Infak, Wakaf, Fidyah",None,Not 😐
tenyearstimeltd,41,53,24,30.95380862876864,False,19.55040606,False,https://pbs.twimg.com/profile_images/654994135229857792/ch-8c3TO_normal.png,Ten Years’ Time helps philanthropists learn about the fields they care about and take big bets on new ideas that can change the world. A @TSIClondon initiative.,None,TSIClondon,Not 😐
ColoradoConcert,8035,18696,14179,30.95354350941955,False,14.321006359999998,False,https://pbs.twimg.com/profile_images/750517349535453184/RULqf_kW_normal.jpg,"Welcome to Colorado's most informational and comprehensive company about events, music, artists, and promoters! https://t.co/CfVbkB2oyR #ColoradoConcerts",ColoradoConcerts,None,Not 😐
unngls,16120,12000,1994,30.949058599798633,False,29.108409220000002,False,https://pbs.twimg.com/profile_images/455531882998800384/oNTr9Vr1_normal.png,Official account of the United Nations Non-Governmental Liaison Service.  We enable engagement between the UN and civil society to address global challenges.,None,None,Not 😐
CCFofSC,1268,1207,496,30.944358101795267,True,20.15132566,False,https://pbs.twimg.com/profile_images/566303315869171712/LkwUBhkD_normal.jpeg,Coastal Community Foundation of South Carolina | We help people in the Lowcountry give back to make a lasting impact on their communities.,None,None,Not 😐
kfreeman1201,1,25,14,30.909650730588268,False,25.616426609999998,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_2_normal.png,,None,None,Not 😐
ONUSIDA_VE,4060,5187,1898,30.883820512583032,False,23.63074947,False,https://pbs.twimg.com/profile_images/616266380510392321/KIK4lLdG_normal.png,Programa Conjunto de Naciones Unidas para el Sida (ONUSIDA) en Venezuela. ¡Únete y forma parte de la lucha contra el #SIDA en Venezuela!,SIDA,None,Not 😐
artswisconsin,6930,4702,987,30.883570940772504,False,26.349472280000004,False,https://pbs.twimg.com/profile_images/577959273033965569/gLR2bb2G_normal.png,"Advocacy, service & development to keep Wisconsin thriving creatively.",None,None,Not 😐
EIAEnvironment,2661,1978,318,30.865831122575436,False,29.33466122,False,https://pbs.twimg.com/profile_images/732718408903458816/tEU0UuQB_normal.jpg,"EIA is an international campaigning organization working to protect our forests, threatened species, and the climate for the benefit of people and wildlife.",None,None,Not 😐
mmujicaDC,5593,3226,960,30.86473869822387,False,23.60553884,False,https://pbs.twimg.com/profile_images/675040609237901312/olyy3e9P_normal.jpg,Lead @twitter Policy - New York; former attorney & USG'r Alumna of @StateDept; @WhiteHouse @NSC44; @StanfordLaw; @SantaClaraLaw; @trinitycollege & @GrotonSchool,None,"twitter, StateDept, WhiteHouse, NSC44, StanfordLaw, SantaClaraLaw, trinitycollege, GrotonSchool",Not 😐
UNFPA_WCARO,5905,3207,814,30.843160349130592,False,24.72577847,False,https://pbs.twimg.com/profile_images/378800000307167025/cb995d3e1a87b119c515a0efce6002e2_normal.jpeg,"West & Central Africa/Afrique de l'Ouest et du Centre: a world where every pregnancy is wanted, every childbirth safe, every young person's potential fulfilled",None,None,Not 😐
nfg_org,529,973,484,30.822707154581135,True,19.484921110000002,False,https://pbs.twimg.com/profile_images/765123527/nfg_logo_swoosh_tagline3_normal.png,The Neighborhood Funders Group is a membership association of grantmakers who support social justice and social change in low- and moderate-income communities.,None,None,Not 😐
gmnsight,250,224,39,30.799661462502204,True,31.030910710000004,False,https://pbs.twimg.com/profile_images/514389595933249537/SkSaU64F_normal.png,"Professional journal for grantmaking, philanthropy, and grants management published by @GrantsManagers",None,GrantsManagers,Not 😐
SeeTheRoses,1975,90350,57978,30.78097763964308,False,20.73396843,False,https://pbs.twimg.com/profile_images/747778931378397184/Z9LfzELc_normal.jpg,"Words, observation & imagination / hello@seeroses.com // IG: SeeTheRoses",None,None,Not 😐
CultureForward,2861,3131,1099,30.775120500172214,False,23.14258475,False,https://pbs.twimg.com/profile_images/3188878143/e21b9eaad6fe8a1c05af20fa5215f250_normal.png,"Community Partnership for Arts and Culture: strengthen, unify and connect greater Cleveland's arts and culture sector. Follows/RTs do not=endorsements.",None,None,Not 😐
ISHRglobal,11858,9506,985,30.73852679306011,False,33.61661483,False,https://pbs.twimg.com/profile_images/979884770/n110222549010146_2466_normal.jpg,The International Service for Human Rights works to strengthen human rights systems and support human rights defenders. Join us at http://t.co/JPsSKDhe too.,None,None,Not 😐
FAOawelfare,5071,5530,1816,30.71875280377997,False,24.258390209999998,False,https://pbs.twimg.com/profile_images/2571957702/hccow9666b3lzz4zty4r_normal.jpeg,"News, flashes and highlights on food, farmers and animals to enhance the welfare of animals, the people and environment around them.
#UNFAO",UNFAO,None,Not 😐
UC_Foundation,1271,2718,1283,30.71708171001759,True,21.65403179,False,https://pbs.twimg.com/profile_images/656843612811083780/lXuvkuk9_normal.png,UniCredit Foundation is a corporate foundation established in 2003 by UniCredit in order to contribute to the development of solidarity and philanthropy.,None,None,Not 😐
FAOWHOCodex,3162,2354,383,30.70286336556155,False,29.18776555,False,https://pbs.twimg.com/profile_images/603861659212451840/TapfhnH4_normal.jpg,The official account of the FAO WHO Codex Alimentarius tweeting on International Standard setting and food safety issues.,None,None,Not 😐
EnactusUK,5070,4166,1209,30.680405127682477,False,24.04072854,False,https://pbs.twimg.com/profile_images/2670622938/475836b1d991d800ae6cbf7f10f2dbf6_normal.jpeg,"A community of student, academic and business leaders committed to using entrepreneurial action to transform lives and shape a better, more sustainable world.",None,None,Not 😐
stiftungstweet,7150,5660,1389,30.67769904779101,False,25.755128450000004,False,https://pbs.twimg.com/profile_images/732513091938705409/JFdEzsxj_normal.jpg,"Nachrichtenticker des Bundesverbandes Deutscher Stiftungen mit Simone Schütz (Sz), Timon Kronenberg (Kro), Martin Springer (Sp) und Generalsekretär @foldenburg",None,foldenburg,Not 😐
thefoodtrust,18233,34941,17531,30.66208322264335,False,19.459111880000002,False,https://pbs.twimg.com/profile_images/3320870605/efa639c2f7a545bbd3979997b36d2879_normal.png,"The Food Trust, a nonprofit founded in 1992, strives to make healthy food available to all.

Follow us on Instagram, Facebook, LinkedIn and Snapchat!",None,None,Not 😐
nedgington,6093,6755,1929,30.660253604657573,False,26.84885561,False,https://pbs.twimg.com/profile_images/515548684843356160/HGScm5rR_normal.jpeg,"President of Social Velocity and blogger. Passionate about reinventing the nonprofit sector. And I like reading, eating, thinking and laughing too.",None,None,Not 😐
SNVworld,7230,6546,1366,30.65501103423984,False,29.030131230000002,False,https://pbs.twimg.com/profile_images/544854777746554881/p0TdDp7R_normal.jpeg,"SNV Netherlands Development Organisation - a worldwide network of professionals in agriculture, renewable energy and water, sanitation and hygiene.",None,None,Not 😐
OpSmileSA,959,988,435,30.645420978618283,False,19.21249646,False,https://pbs.twimg.com/profile_images/689718160254189568/7bPLqcIz_normal.jpg,Operation Smile is a non-profit organisation that provides free surgery and related health care to children/adults with facial deformities,None,None,Not 😐
petersims,11726,7255,1490,30.636466063743917,False,25.97583254,False,https://pbs.twimg.com/profile_images/634208894995173376/tvTS8zUb_normal.jpg,"Founder + CEO (Parliament, inc.); accidental author (LITTLE BETS, TRUE NORTH); occasional VC (BLK SHP). The revolution is being improvised.",None,None,Not 😐
AliveAfter5,6601,5161,626,30.59334417297586,False,32.0830634,False,https://pbs.twimg.com/profile_images/448567173481787392/zukIMgjv_normal.jpeg,Alive After Five is how to kick-start the weekend in style! AA5 is the city’s largest weekly happy hour and free entertainment celebration.,None,None,Not 😐
GirlhoodStudies,19236,18096,4001,30.58735415409135,False,28.75715554,False,https://pbs.twimg.com/profile_images/491974538427498496/zxGZR3Nl_normal.png,"Interdisciplinary Journal Devoted to the Study of Girlhood. With, For, and About Girls. Follows/Tweets ≠ Endorsements. ♀",None,None,Not 😐
WholeWomans,10345,8249,2141,30.570656393048413,False,25.131627830000003,False,https://pbs.twimg.com/profile_images/748179496142938112/4mUtlKRP_normal.jpg,"A family of clinics providing compassionate, patient-centered  abortion care. Check here for updates on reproductive justice, abortion access, and #FightBackTX.",FightBackTX,None,Not 😐
ColoradoTrust,3038,3646,1334,30.565219505366663,False,23.01585944,False,https://pbs.twimg.com/profile_images/456913760104378368/OUP5-EMr_normal.png,"Dedicated to creating fair and equal opportunities for all Coloradans to lead healthy, productive lives.",None,None,Not 😐
Insideschools,7904,6559,1019,30.560702985618814,False,30.95971167,False,https://pbs.twimg.com/profile_images/694585698393923584/Gl9wZjbx_normal.png,Your free and independent guide to New York City public schools. Project of the @CenterNYC at the @TheNewSchool,None,"CenterNYC, TheNewSchool",Not 😐
G4C,13678,27562,17257,30.54815749769882,False,15.47030235,False,https://pbs.twimg.com/profile_images/425346549032300544/n3-1Z5OV_normal.png,We facilitate the creation & distribution of social impact games.,None,None,Not 😐
thompowers,20243,18783,4822,30.544747801652633,False,26.54600474,False,https://pbs.twimg.com/profile_images/576880032154529792/OCizSt8q_normal.jpeg,Podcast: @purenonfiction. Radio: @WNYC. Curate: @TIFF_net @DOCNYCfest @DocClub @STFdocs @MiamiFilmFest. Teach: @socdoc. Made in Detroit.,None,"purenonfiction, WNYC, TIFF_net, DOCNYCfest, DocClub, STFdocs, MiamiFilmFest, socdoc",Not 😐
