Screen Name,Statuses,Followers,Friends,Philanthropic Impact Score,Mentioned Key Words,Twitter Score,Impact Indicator,Profile,Description,Tags Mentioned,Users Mentioned,prediction
jeanmarionross,565,547,439,20.96298981903157,True,9.12070968,False,https://pbs.twimg.com/profile_images/471472575415992321/F1Lman42_normal.jpeg,"Social justice policy wonk, photographer, wanderer ~ formerly @fordfoundation and @calbudgetcenter ~ tweets & RTs strictly my own",None,"fordfoundation, calbudgetcenter",Not 😐
ManosVisibles,8905,3038,1089,20.957575453740382,False,17.74179246,False,https://pbs.twimg.com/profile_images/733381699594297344/SHBqTSgI_normal.jpg,"Somos una corporación de utilidad común y sin ánimo de lucro, que trabaja por una sociedad inclusiva, con espacio desde una perspectiva local, regional y global",None,None,Not 😐
LESHRCNYC,96,293,196,20.956746981114353,False,12.55035284,False,https://pbs.twimg.com/profile_images/1636729905/leshrc_logo_normal.png,"Lower East Side Harm Reduction Center’s mission is to reduce the spread of HIV, Hep C and other harm associated with drug use & sexual activity",None,None,Not 😐
SanjivRao_,256,179,50,20.937060048216846,True,19.87465827,False,https://pbs.twimg.com/profile_images/531854564018774016/_ptx7sCj_normal.jpeg,"Program Officer, Youth Opportunity & Learning @FordFoundation, views are my own",None,FordFoundation,Not 😐
AVBryant,90,343,241,20.931925635600745,True,12.16553819,False,https://pbs.twimg.com/profile_images/3701298871/07736d9bd930c2c679d0afaf3cde866d_normal.jpeg,Executive Director of Segal Family Foundation,None,None,Not 😐
JulieZauzmer,5187,3107,767,20.929360948173397,False,20.03235234,False,https://pbs.twimg.com/profile_images/559958119879409664/kT1kalI6_normal.jpeg,"Reporter @WashingtonPost covering religion | Author of Conning Harvard (@GlobePequot) | Balloon artist building sculptures for parties, fairs, and fun",None,"WashingtonPost, GlobePequot",Not 😐
jeremarketer,64149,57835,24235,20.92207531091685,False,16.030779680000002,False,https://pbs.twimg.com/profile_images/742769620382158848/DYy4sL40_normal.jpg,"Entrepreneur, strategist, author of the book @GoingSocial. @Inc & @TNW columnist. Founder, @FirebrandGrp. Call me a social media guru & I'll slap you silly.",None,"GoingSocial, Inc, TNW, FirebrandGrp",Not 😐
MDRC_News,9619,9220,4144,20.91354142510986,False,15.23637084,False,https://pbs.twimg.com/profile_images/1386169082/Twitter2_normal.jpg,"MDRC, a nonprofit, nonpartisan organization, develops and evaluates innovative education and social programs that serve the poor. Tweets by @hutch_mdrc.",None,hutch_mdrc,Not 😐
AliansiRemaja,5900,3164,191,20.90330806854522,False,26.022490349999998,False,https://pbs.twimg.com/profile_images/677731483499560960/AgAAgbr5_normal.jpg,"Indonesia's youth-led organization focusing on Sexual and Reproductive Health and Rights (SRHR), Education, and Employment for 10-24 years old.",None,None,Not 😐
BalletX,2968,3078,1734,20.89736780616431,False,12.18446686,False,https://pbs.twimg.com/profile_images/672769308553035776/KWBJL1rY_normal.jpg,BalletX Philadelphia's Premier Contemporary Ballet,None,None,Not 😐
EndExecutions,270,697,455,20.891798464953553,False,12.433686340000001,False,https://pbs.twimg.com/profile_images/645994058234499072/Z9c5VmWk_normal.png,"United Nations campaign in support of moving away from the death penalty. As long as the death penalty exists, there is a need for advocacy against it.",None,None,Not 😐
SaveChildrenPH,7051,5023,1930,20.890276969740132,False,16.325369480000003,False,https://pbs.twimg.com/profile_images/724898493756743680/ADvyJyFS_normal.jpg,Save the Children believes every child deserves a future. We do whatever it takes for children – every day and in times of crisis.,None,None,Not 😐
mrbf_org,1032,847,423,20.889454427622958,False,13.461671280000001,False,https://pbs.twimg.com/profile_images/2549706816/5f07mzvya3n363jsfv87_normal.png,"MRBF assists people in the Southeastern US to build just and caring communities that nurture people, spur enterprise, bridge differences and foster fairness.",None,None,Not 😐
wazua,12889,6563,93,20.887747535227845,False,27.18378138,False,https://pbs.twimg.com/profile_images/439016373801324544/eFNoFTZl_normal.png,"Come, let's get together and share + talk + learn about wealth.",None,None,Not 😐
broksas,5884,2432,1032,20.87943817030422,False,16.141647820000003,False,https://pbs.twimg.com/profile_images/706676639019700224/qKWiye01_normal.jpg,"Wine, travel and sports. Cha Cha Cha. Founding team building a new business travel company @UpsideTravel",None,UpsideTravel,Not 😐
edinitiativeco,4960,3844,3411,20.876717661028795,False,9.481117330000002,False,https://pbs.twimg.com/profile_images/456599085428928512/QbAXbNy-_normal.png,The Colorado Education Initiative is an independent nonprofit working in partnership with @codepted to accelerate bold improvement in student achievement.,None,codepted,Not 😐
StopHungerUSA,3360,2062,950,20.87188561572851,True,14.41791288,False,https://pbs.twimg.com/profile_images/737346421154840576/NWy16i3O_normal.jpg,Sodexo Stop Hunger Foundation works to ensure that all children in the US grow up with dependable access to nutritious food. Join the #endinghunger movement.,endinghunger,None,Not 😐
7piliers,14357,93781,69689,20.86300716868029,False,12.06910345,False,https://pbs.twimg.com/profile_images/619744721909469184/K4tSFgzy_normal.jpg,"UN aid worker engaged in humanitarian action, human rights, freedom of expression & use of information to promote democracy & development RT≠ endorsement AU&UK",None,None,Not 😐
CBCFInc,12347,6880,1656,20.8428878613551,False,19.82577295,False,https://pbs.twimg.com/profile_images/648513284769865728/0tZV8WIM_normal.jpg,"CBCF is a nonprofit, nonpartisan public policy, research and education institute helping to improve the socioeconomic circumstances of AAs. Instagram:Cbcfinc",None,None,Not 😐
AICCONnonprofit,9132,5317,1159,20.842112477175405,False,20.81582295,False,https://pbs.twimg.com/profile_images/460721853992939520/ztYnBUvr_normal.jpeg,Centro studi dell’Università di Bologna che realizza attività di formazione e ricerca volte alla promozione della cultura del #nonprofit e della #cooperazione,"nonprofit, cooperazione",None,Not 😐
NathanLatka,13295,27716,19944,20.824437332346047,False,10.152988680000002,False,https://pbs.twimg.com/profile_images/664876818403426305/ImmZ2snG_normal.jpg,"Runs on Nuclear Power. Founder SaaS Heyo, Producer #1 INC Biz Podcast The Top. Click link below to listen.",None,None,Not 😐
MirembeSerukka,210,276,191,20.82329199298332,True,9.93078555,False,https://pbs.twimg.com/profile_images/653565153779286016/_gOe-T6U_normal.jpg,"Regional director, Stromme Foundation East Africa. Passionate about empowering people to get out poverty. An ardent follower of Christ, wife and mother to many",None,None,Not 😐
cdfimark,285,784,568,20.80616135839333,False,10.71234133,False,https://pbs.twimg.com/profile_images/3047315717/cfe0b113c1c52f9809852295a8707b20_normal.jpeg,OFN CEO,None,None,Not 😐
unnardos,1156,4992,3515,20.80300565476382,False,12.32289144,False,https://pbs.twimg.com/profile_images/378800000760664501/7931c90fa183c49bf77d8622643f05c4_normal.jpeg,Resident Coordinator of  the United Nations System and Resident Representative of @undp_kenya,None,undp_kenya,Not 😐
MTGKilifi,367,890,630,20.78918413054734,False,10.76073607,False,https://pbs.twimg.com/profile_images/449474540863643648/qzVfhsH__normal.jpeg,EMPOWERING GIRLS THROUGH FOOTBALL,None,None,Not 😐
pulse_appx,114,149,80,20.777850523438588,False,13.60918288,False,https://pbs.twimg.com/profile_images/2281873221/4q6dxc4qpqhab2pkua5p_normal.jpeg,"PULSE helps organizations track and benchmark financial, operational, environmental and social data to better demonstrate impact.",None,None,Not 😐
HeliosEdFnd,1762,2594,1570,20.776334913696665,True,11.88853758,False,https://pbs.twimg.com/profile_images/3350590521/3b9be8a4b392ffa90196d402e6cb94ab_normal.jpeg,Helios Education Foundation is dedicated to enriching lives by creating opportunities for individuals in Arizona & Florida to succeed in postsecondary education,None,None,Not 😐
MakeWomenCount,26314,13845,2000,20.734173325680644,False,22.57972328,False,https://pbs.twimg.com/profile_images/668139466150670336/hHawoL8U_normal.png,Providing a key platform from which African women’s participation in all areas of development discourse is promoted #myAWD http://t.co/ZsMdbBcBPg,myAWD,None,Not 😐
tinyspark_org,3762,2185,794,20.728430151173566,True,16.49782766,False,https://pbs.twimg.com/profile_images/530861408489971712/XqRj2u9Z_normal.jpeg,"Host of Tiny Spark podcast. Investigating & reporting on international aid, nonprofits & philanthropy. Former Africa Correspondent. All tips confidential.",None,None,Not 😐
gpolicywatch,4354,2798,1702,20.716135765468323,True,11.9408075,False,https://pbs.twimg.com/profile_images/564079631083384832/Y5Fs1kdr_normal.png,Official programme of @globalpolicy & @socwatch. Promoting transparency & accountability | #Finance4Dev #ParisAgreement #SDGs & #2030Agenda RT not endorsement.,"Finance4Dev, ParisAgreement, SDGs, 2030Agenda","globalpolicy, socwatch",Not 😐
PATHdrugdev,3462,2769,1402,20.71047752146706,False,13.218119110000002,False,https://pbs.twimg.com/profile_images/473973974808788995/bfcPcoJA_normal.jpeg,We develop new medicines for neglected diseases affecting people in low-resource settings. Program leader: @shoultztweets,None,shoultztweets,Not 😐
tphilanthropy,6471,3708,905,20.690354265884643,True,19.79640268,False,https://pbs.twimg.com/profile_images/672434459686211585/4_lDEiZM_normal.jpg,"Turkish Philanthropy Funds (TPF) seeks to maximize the impact of giving, with a particular focus on #Turkey",Turkey,None,Not 😐
OneEarthWeb,776,948,537,20.680783045976895,False,12.39021429,False,https://pbs.twimg.com/profile_images/1246450441/one-earth-twitter_logo_normal.jpg,"We are a non-profit research & advocacy group that seeks to transform unsustainable consumption & production patterns locally, nationally, and internationally.",None,None,Not 😐
agamoran,2275,1027,248,20.66259203932875,True,19.09669272,False,https://pbs.twimg.com/profile_images/378800000477656197/e69c843fbf606b7ff3f73f352b58cdbc_normal.jpeg,President of the William T. Grant Foundation and emeritus professor at UW-Madison,None,None,Not 😐
UNWomenSg,6416,3387,769,20.65992126440386,False,19.91672488,False,https://pbs.twimg.com/profile_images/3558764435/0d0b066870451ff1b211d0d22e38bb29_normal.jpeg,The Singapore Committee for UN Women is an independent NGO in support of @UN_Women’s mission on gender equality and women’s empowerment,None,UN_Women,Not 😐
EdAlliance,6729,5740,2343,20.640825274755365,False,16.08768217,False,https://pbs.twimg.com/profile_images/746438668194320388/Sk8uZBCf_normal.jpg,"Nonprofit helping 50,000 NYers per yr. Afterschool, Head Start, seniors, preschool, health, fitness, art, @MannyCantorNYC, @14thStreetY. LES & East Village",None,"MannyCantorNYC, 14thStreetY",Not 😐
LilianAjayi,2990,1242,470,20.630248793592703,False,16.607796790000002,False,https://pbs.twimg.com/profile_images/687344364486561792/TIK36u7r_normal.jpg,Goodwill Ambassador. @Harvard Grad. @GC4Women Founder. Adjunct Professor @NYUSPS. Writer @Huffingtonpost @BlackEnterprise Power Woman. Philanthropist. Speaker.,None,"Harvard, GC4Women, NYUSPS, Huffingtonpost, BlackEnterprise",Not 😐
GKTWRFC,232,173,82,20.628064329677795,False,13.946760990000001,False,https://pbs.twimg.com/profile_images/541949570738315264/BlYqEjaq_normal.jpeg,"The oldest rugby club in the world! Find us on facebook:  https://t.co/XrBpeGdMi0
proudly sponsored by KPMG, GKT MSA,  Wesleyan and Dover Castle",None,None,Not 😐
wishofalifetime,2333,2398,1305,20.626013520374322,False,12.555379380000002,False,https://pbs.twimg.com/profile_images/596687131457683456/9HwNspos_normal.png,Our mission is to shift the way society views & values our oldest generations by fulfilling seniors’ dreams & sharing their stories to inspire those of all ages,None,None,Not 😐
RomyParzick,121,134,71,20.624204452507023,False,13.259822670000002,False,https://pbs.twimg.com/profile_images/486719313840070656/GPe1FNLy_normal.jpeg,"Focused on building communities, fitness, and financial services.  #AIFirstMover",AIFirstMover,None,Not 😐
RoehrerC,6088,18507,13192,20.61785700957439,False,11.15584681,False,https://pbs.twimg.com/profile_images/2774634901/c48d7b726e4e2bc23aa11555b94d3c5d_normal.jpeg,"Lead #Results Based Management Specialist, Global #Environment Facility @theGef (tweets are mine, RTs ≠ endorsement) - love what you do & keep smiling!","Results, Environment",theGef,Not 😐
CharleneLaidley,1715,3168,2729,20.610320685801998,False,8.23540543,False,https://pbs.twimg.com/profile_images/743900553068019712/5AavLuUw_normal.jpg,@UN_Women Women's Economic Empowerment UK | #Millenial Leader | Communications Expert | Speaker | Business Innovator | Woman In Tech | @MayorofLondon @LVMH Alum,Millenial,"UN_Women, MayorofLondon, LVMH",Not 😐
tweetsfromd4n,2935,32279,27899,20.60259574349469,False,10.09653639,False,https://pbs.twimg.com/profile_images/745328505848635392/MfRM4s02_normal.jpg,Jesus follower ✞ | Servant | Son | Brother | Friend | Musician | Dog Whisperer | Talent Acquisition Pro | Fluent in Boolean | danlarson91@gmail.com,None,None,Not 😐
Gilbert_King,858,626,462,20.594741618867985,False,10.19340962,False,https://pbs.twimg.com/profile_images/515702715272286210/LFr-DB9I_normal.jpeg,"Author of the Pulitzer Prize-winning book, Devil in the Grove.",None,None,Not 😐
JessicaEspey,581,812,531,20.589513862320384,False,10.58913277,False,https://pbs.twimg.com/profile_images/738014624201736192/xz-I0Dzm_normal.jpg,"Associate Director at SDSN (https://t.co/oqv5DeURwO). Interested in sustainable development, inequality & data. Opinions expressed are my own.",None,None,Not 😐
DayaniCristal,3121,1790,1523,20.58498989106941,False,10.78795433,False,https://pbs.twimg.com/profile_images/520129557236817920/KqIn0coT_normal.jpeg,'Should be required viewing for anyone involved in border policy' Documentary by Gael Garcia Bernal & @marcsilverMS Buy here http://t.co/tiGXxbHJAy,None,marcsilverMS,Not 😐
ecmassimino,1063,1414,785,20.578719494301605,False,12.95216515,False,https://pbs.twimg.com/profile_images/430408634938318848/B98SAZJI_normal.jpeg,President and CEO of @humanrights1st,None,humanrights1st,Not 😐
AfricanaUPenn,1036,1327,717,20.566781153104934,False,13.27934939,False,https://pbs.twimg.com/profile_images/2627167862/8z0v6a5o1uc8jmg645vz_normal.jpeg,The Center for Africana Studies sponsors programs designed to educate on the cultural and historical achievements of peoples of the African diaspora.,None,None,Not 😐
AmanSinghCSR,35926,18037,2512,20.56447400457418,True,22.31613128,False,https://pbs.twimg.com/profile_images/620054919916167168/FoQtfMAh_normal.jpg,"Blogger; Communicator; #SocialMedia Strategist; Connecting #CSR, #sustainability & all else @RFBinder; Tireless mom; Formerly @CSRwire @EdelmanPR. Views my own","SocialMedia, CSR, sustainability","RFBinder, CSRwire, EdelmanPR",Not 😐
ionyad,1328,607,146,20.553433609480994,False,19.08922592,False,https://pbs.twimg.com/profile_images/723523558547271680/M8d9ZVj3_normal.jpg,"Managing Partner of Capricorn Investment Group, key funder of clean technology and early investor in Tesla, SpaceX, QuantumScape, Planet Labs",None,None,Not 😐
PaulClolery,1712,1211,356,20.54720369833146,False,19.21876059,False,https://pbs.twimg.com/profile_images/137470467/newp_Q_normal.jpg,"Editor-in-Chief of The NonProfit Times
Tweets really are my own",None,None,Not 😐
ellisisland,3954,1642,224,20.54433693703302,True,21.30207378,False,https://pbs.twimg.com/profile_images/534783026761170944/duImeTgN_normal.png,The Statue of Liberty-Ellis Island Foundation raises funds to restore and preserve Lady Liberty and America’s immigrant heritage at Ellis Island.,None,None,Not 😐
pacony,1286,944,290,20.543916837491622,False,18.95527048,False,https://pbs.twimg.com/profile_images/289055111/Paco_de_Onis_normal.jpg,Documentary film producer/human rights activist.,None,None,Not 😐
Sightsavers,16226,11730,4556,20.54037341112264,True,16.11502743,False,https://pbs.twimg.com/profile_images/594165848056664064/pAXzE4XJ_normal.png,We aim to eliminate avoidable blindness & end exclusion for people with visual impairments & disabilities. Join our campaign for disability-inclusive #globaldev,globaldev,None,Not 😐
JuanCFrancoV,1217,734,320,20.535838822189657,False,14.78388444,False,https://pbs.twimg.com/profile_images/742202129100746752/J15N3NLk_normal.jpg,,None,None,Not 😐
SaneEnergy,4191,2137,261,20.5294016683048,False,23.007707970000002,False,https://pbs.twimg.com/profile_images/528553246764199939/dIQ5eTn2_normal.png,"Sane Energy Project opposes the development, transport and export of shale gas. We support renewable energy and the goal of zero fossil fuel dependence by 2050.",None,None,Not 😐
ABSWUPenn,52,63,33,20.52761117973745,False,13.801395600000003,False,https://pbs.twimg.com/profile_images/1239517866/ABSW_normal.jpg,"ABSW is committed to social change and the empowerment of African ancestry through advocacy, support and research within UPenn and the Philadelphia community.",None,None,Not 😐
BuildingMrkets,7480,4846,1423,20.52382071678476,False,18.716660100000002,False,https://pbs.twimg.com/profile_images/600032701098369025/pCX3uOtx_normal.jpg,"We reduce #poverty in developing countries by finding, building, & connecting local #SMEs to supply chains & #investment.","poverty, SMEs, investment",None,Not 😐
jerrypanas,3068,1492,161,20.512735314095433,True,23.07637153,False,https://pbs.twimg.com/profile_images/621700423427076096/Uyd73SXo_normal.jpg,"Founder & Executive Partner of Jerold Panas, Linzy & Partners, consultants to philanthropy. Feed curated by @jeffgasikowski. Official Panas tweets signed, —JP",None,jeffgasikowski,Not 😐
WPIinsights,2191,3043,1796,20.509385623793264,True,12.05538153,False,https://pbs.twimg.com/profile_images/493760789270908930/ygMMCvYC_normal.jpeg,We're the Women's Philanthropy Institute (WPI) at @IUPhilanthropy. We study how and why gender matters in philanthropy. #WomensPhilanthropy,WomensPhilanthropy,IUPhilanthropy,Not 😐
foundationmed,436,1676,1165,20.467819665395645,True,12.23059801,False,https://pbs.twimg.com/profile_images/517049593440129026/cqYSlQqz_normal.jpeg,Foundation Medical Staffing has been specializing in dialysis services since 1999 and is a leader in the industry.,None,None,Not 😐
wings_info,1877,1222,466,20.45350126117585,False,16.06340278,False,https://pbs.twimg.com/profile_images/2564872860/fjzihhhhm3rfonhen0j9_normal.jpeg,"The official Twitter account of Worldwide Initiatives for Grantmaker Support, a global network of associations & #philanthropic support organisations.",philanthropic,None,Not 😐
anabella_tu,2362,1410,433,20.451445945118916,False,17.937540600000002,False,https://pbs.twimg.com/profile_images/461111697759932418/noWOUPD__normal.jpeg,climate/enviro and occ health advisor at the International Trade Union Confederation (ITUC) and mama feliz :) Views mostly my own,None,None,Not 😐
FredCoLibrary,5117,2570,412,20.443325557446375,False,21.5950546,False,https://pbs.twimg.com/profile_images/513063026191122432/diJj5ZRy_normal.png,Official Twitter Page of Frederick County Public Libraries,None,None,Not 😐
nonprofit_hr,7283,4757,1485,20.397125012148194,False,18.09323767,False,https://pbs.twimg.com/profile_images/721776385295974400/FhEQExpB_normal.jpg,Nonprofit HR is the nation's only full-service consulting firm dedicated exclusively to meeting the talent and culture needs of nonprofit organizations.,None,None,Not 😐
MelanieGWest,802,1360,826,20.38993490041291,True,12.19708048,False,https://pbs.twimg.com/profile_images/595290532550561792/i1JoQFf__normal.jpg,"@WSJ Reporter. Philanthropy, general news and religion for @WSJNY. Mother & Wife. I traded Houston for melanie.west@wsj.com. 212-416-2967.",None,"WSJ, WSJNY",Not 😐
RecordingAfrica,356,287,127,20.3844456062733,False,14.77634757,False,https://pbs.twimg.com/profile_images/2566365387/jxlbnffi6dqje35ll542_normal.png,"A Non-Profit Travelling Record Label, recording traditional African music in exchange for practical resources for Musicians and Communities.",None,None,Not 😐
NetSquared,13150,14044,7190,20.374667884885053,False,13.469469049999999,False,https://pbs.twimg.com/profile_images/255808193/Net2WebSquare_normal.jpg,"A global network of nonprofit technology leaders that organize regular educational and social events for the #nptech tribe!

A project of TechSoup.",nptech,None,Not 😐
povertynews,8051,20928,13898,20.35745290017028,False,11.9618745,False,https://pbs.twimg.com/profile_images/2373500077/qins5v1jmbz38enw4fgd_normal.jpeg,Daily poverty news and commentaries from across the political spectrum. Sign up for our weekly newsletter: https://t.co/BaLcoio1np,None,None,Not 😐
ACorchueloDNP,6,35,26,20.352087734799838,False,12.56765316,False,https://pbs.twimg.com/profile_images/714246921620221952/x5I-LMl0_normal.jpg,Directora de Desarrollo Social @DNP_Colombia,None,DNP_Colombia,Not 😐
reclaimnaija,6737,4126,806,20.31850074801045,False,21.83287008,False,https://pbs.twimg.com/profile_images/452069669076094977/h4Y3kjT1_normal.jpeg,"ReclaimNaija is committed to promoting citizens' participation in Electoral Transparency, Democratic Accountability and Good Governance in Nigeria.",None,None,Not 😐
brianmawdsley,83215,158803,100042,20.317083764263103,False,11.91774723,False,https://pbs.twimg.com/profile_images/593915728723587072/wNl4QKpQ_normal.png,"You’re a lion in a field of lions, all hunting the same elusive prey with a desperate starvation that says, “Victory is the only thing that can keep you alive.”",None,None,Not 😐
fortalecemos,3632,4091,2151,20.298155793640664,False,13.205818990000001,False,https://pbs.twimg.com/profile_images/620677198479933440/DE3mDpJO_normal.jpg,"Alternativas y Capacidades AC fortalece Organizaciones de la Sociedad Civil (OSC) para contribuir a un #DesarrolloSocial igualitario, libre y sustentable.",DesarrolloSocial,None,Not 😐
EPIC_online,1011,2193,1584,20.295290404817745,False,10.04874374,False,https://pbs.twimg.com/profile_images/828964820/Epicavatar_normal.gif,"Founded by Dr. David Conley, the Educational Policy Improvement Center advances college and career readiness through research, partnerships, and innovation.",None,None,Not 😐
kurtpel,13,72,52,20.285570466506915,True,12.67466672,False,https://pbs.twimg.com/profile_images/489012716057534464/9wR7HvB2_normal.jpeg,CEO of EVPA (European Venture Philanthropy Association,None,None,Not 😐
CauseGlobal,10203,5509,999,20.282184912187,False,21.3317048,False,https://pbs.twimg.com/profile_images/625405731995561986/HdhUmfyl_normal.jpg,"Journalist, author, speaker, Columbia faculty, focused on how digital voices/crowds interact with traditional power https://t.co/vgLJ3F9TT8",None,None,Not 😐
FranceONUGeneve,10105,6746,1785,20.27065917476842,False,19.836314570000003,False,https://pbs.twimg.com/profile_images/743077519319007232/WJc1DU3f_normal.jpg,Représentation de la France auprès de l'ONU à Genève & des organisations internationales en Suisse → https://t.co/JzgtXrb8k2,None,None,Not 😐
aaldef,10906,5700,850,20.26590211259819,False,22.173068230000002,False,https://pbs.twimg.com/profile_images/739169472410484736/dWRcMhI9_normal.jpg,Asian American Legal Defense and Education Fund: Defending civil rights since 1974. Immigrant rights. Labor rights. Voting rights. http://t.co/1fM0BLHlJe,None,None,Not 😐
fileneresearch,3548,5408,3794,20.262752790075,False,9.7359375,False,https://pbs.twimg.com/profile_images/743161766088081409/-WGSlXsC_normal.jpg,"Nonprofit, independent think and do tank for the consumer finance industry. Examining the future of credit unions, retail banking and cooperative finance.",None,None,Not 😐
ArtDemocracy,3863,37085,27118,20.262530699770394,False,12.844833229999999,False,https://pbs.twimg.com/profile_images/1174696542/beto_de_volder_normal.png,Art Democracy is a non-profit open space devoted to contemporary art.You can post announcements and links about any contents related art. English preferred.,None,None,Not 😐
ImpactHubBOS,3123,2650,1164,20.241975880110182,False,14.94390253,False,https://pbs.twimg.com/profile_images/378800000391401906/0559565d7f77378e936714047fafab72_normal.png,"Community for people actively making the world a better place. A place to connect, learn, & cheer on fellow change-makers. A place to create #Impact.",Impact,None,Not 😐
AmberMiddelfart,31589,33945,30654,20.233491905374116,False,8.16830128,False,https://pbs.twimg.com/profile_images/504384279154274304/v4rN7LF1_normal.jpeg,"Social Mom for Tampa Bay Parenting Magazine! Blogger, Writer, Baby Product Reviewer, Mama, Wife, Dog Lover, Counselor, Traveler!",None,None,Not 😐
stuartsymington,4782,1674,1081,20.210884792517902,False,14.49997887,False,https://pbs.twimg.com/profile_images/614881575814197248/r9EL2sxi_normal.jpg,"Product Manager @SpanishDict. Founder @HelpOutLGBT. Digital @CapitalPrideDC. Love tech, education, Yale, & #socent, esp in LatAm, Asia, & Africa. #HavePride365","socent, HavePride365","SpanishDict, HelpOutLGBT, CapitalPrideDC",Not 😐
KJennings,4449,3326,1619,20.208436641702406,True,13.461648519999999,False,https://pbs.twimg.com/profile_images/619227441295425536/7HuYWIT-_normal.jpg,"Executive Director, Arcus Foundation, advancing #LGBT social justice & conservation of #greatapes globally | @ArcusLGBT & @ArcusGreatApes | Tweets = my views.","LGBT, greatapes","ArcusLGBT, ArcusGreatApes",Not 😐
adwooldridge,12700,6920,756,20.205668446586134,False,23.98991379,False,https://pbs.twimg.com/profile_images/718424795352801280/ydFFZrkt_normal.jpg,"management editor and Schumpeter columnist, The Economist",None,None,Not 😐
UMUN,613,553,237,20.19685360546586,False,15.513826900000002,False,https://pbs.twimg.com/profile_images/1578765962/logo_umun_normal.jpg,Modelo de Naciones Unidas realizado por  Universitarios para estudiantes de Diversificada. Universidad Monteávila.Para informacion:uma.united.nations@gmail.com,None,None,Not 😐
AnushaA100,1090,925,552,20.170203800074326,True,11.218948600000001,False,https://pbs.twimg.com/profile_images/1537227158/convers_normal.jpg,Director of Communications @knightfdn - promoting informed and engaged communities. Opinions are my own.,None,knightfdn,Not 😐
AWCFoundation,409,967,634,20.16993936999814,True,11.881591910000001,False,https://pbs.twimg.com/profile_images/784163943/AWCRed_normal.jpg,"Changing Lives, Changing Communities-The Arizona Western College Foundation helps fund higher educational opportunities, which opens doors for our community.",None,None,Not 😐
SVADSI,4055,3300,1730,20.162126990022315,False,12.629319,False,https://pbs.twimg.com/profile_images/438389370865729537/R1yeWwg8_normal.png,"An MFA at the intersection of design, enterprise, and social innovation. Applications open http://t.co/iYrIy9x8up",None,None,Not 😐
YvesMoury,10,230,175,20.161762403496812,True,12.869290450000001,False,https://pbs.twimg.com/profile_images/510971358/YM_Panam__feb_2009-1_normal.png,"President and CEO, Fundación Capital",None,None,Not 😐
gfriend,34237,17433,719,20.157758150833978,False,25.807085200000003,False,https://pbs.twimg.com/profile_images/1136999558/_SariGoodfriend_GilFriendPortrait-6855-SquareCrop-LowRes-ForWeb_normal.jpg,"Strategic sustainability thought leader, advisor, exec coach, Hall of Famer. @PaloAltoCSO. Founder, Natural Logic. Author, Truth About Green Business.",None,PaloAltoCSO,Not 😐
MAPafterschool,1082,1201,619,20.14819728191573,False,13.43898811,False,https://pbs.twimg.com/profile_images/1058413380/MAP_Twitter_Logo_normal.png,"Building resources and systems in Massachusetts to support the whole child, the whole day, the whole year round.",None,None,Not 😐
SRIConference,3173,2648,1236,20.142729097281272,False,14.06416523,False,https://pbs.twimg.com/profile_images/535168633215803392/rM6rpYdL_normal.jpeg,"The premier professional gathering for the Sustainable, Responsible, Impact  (#SRI) investment industry in North America. Produced by @first_affirm",SRI,first_affirm,Not 😐
blue_ridge,1555,1341,542,20.142162966069108,True,16.13410661,False,https://pbs.twimg.com/profile_images/3213589658/bb297f4738afe9127737a3ce2ecaea02_normal.png,Blue Ridge Foundation New York launches technology-based ventures to advance opportunity and upward mobility in America,None,None,Not 😐
HCWHGlobal,955,538,296,20.129457271797424,False,12.853065390000001,False,https://pbs.twimg.com/profile_images/1339943116/hcwh_normal.jpg,HCWH is a global collation that seeks to transform the health sector so that it becomes ecologically sustainable & a leading advocate for environmental justice.,None,None,Not 😐
ReproRightsUN,314,320,195,20.124860457355652,False,10.947264330000001,False,https://pbs.twimg.com/profile_images/608715545538527232/ZPBS1imO_normal.png,Real-time analysis of reproductive rights developments at the United Nations from the @reprorights Global Advocacy team.,None,reprorights,Not 😐
simonhearn,393,661,412,20.118927983089634,False,11.658692940000002,False,https://pbs.twimg.com/profile_images/56982517/me_normal.jpg,Working with @rapid_odi and @outcomemapping. Views are my own.,None,"rapid_odi, outcomemapping",Not 😐
MalikaZW,597,1350,941,20.113535791904997,False,10.64339401,False,https://pbs.twimg.com/profile_images/82570814/The_Spindly_One_normal.jpg,Documentary filmmaker and lover of all forms of creative non fiction. Director of @callmekuchu and @tyfpfilm,None,"callmekuchu, tyfpfilm",Not 😐
Androidizen,49875,33339,11810,20.10866691053525,False,16.755592580000002,False,https://pbs.twimg.com/profile_images/744094250204278784/9zm2G0RT_normal.jpg,Androidizen an honest opinion direct from the UK. Covering Technology and Games.,None,None,Not 😐
Cooperation,3777,5638,3292,20.099787266899323,False,12.37121374,False,https://pbs.twimg.com/profile_images/71526738/wbmh_normal.jpg,"Intern. (dev.) Cooperation: Share news, New findings. Link up with fellow Volunteers, Consultants, Aid workers, Organizations. NGO's. International Lifehacking.",None,None,Not 😐
SeanBeeson,3409,688631,520075,20.091952304707362,False,13.388266309999999,False,https://pbs.twimg.com/profile_images/713868147510677504/2QTD-drJ_normal.jpg,"Sean Beeson is an award-winning game, film, and media composer. His piano music has over 50,000,000 hits on YouTube.",None,None,Not 😐
